position COMBINED_rate(cM/Mb) Genetic_Map(cM)
57185239 0.3756419287 57.7621236659
57185651 0.3481118009 57.7622784304
57185976 0.3336241657 57.7623915667
57187987 0.3326257158 57.7630624849
57188191 0.3316742744 57.7631303405
57188318 0.3313662466 57.7631724632
57190608 0.3310849123 57.7639312919
57193873 0.3294422038 57.7650122841
57193966 0.3274705287 57.7650429222
57195920 0.3143950534 57.7656827997
57198701 0.3069503974 57.7665571323
57199532 0.3019351593 57.7668122081
57200635 0.2906714990 57.7671452426
57200946 0.2798268271 57.7672356414
57202178 0.2453608704 57.7675803880
57202759 0.2166200276 57.7677229427
57203222 0.2172115648 57.7678232378
57203377 0.2008011148 57.7678569056
57203576 0.1866276091 57.7678968650
57211276 0.1897200518 57.7693338976
57211788 0.1927063515 57.7694310343
57212450 0.1918474735 57.7695586059
57214851 0.1906633909 57.7700192316
57215684 0.1902418124 57.7701780542
57215950 0.1905370467 57.7702286586
57216452 0.1908110989 57.7703243082
57221781 0.1905344217 57.7713411405
57227587 0.1928498952 57.7724473834
57227732 0.1927115851 57.7724753466
57228065 0.2005980507 57.7725395196
57229344 0.4844513728 57.7727960845
57229881 4.3837865074 57.7730562349
57230442 5.2016888299 57.7755155391
57231064 10.6195283003 57.7787509895
57231769 11.6495184478 57.7862377570
57232474 11.5624465582 57.7944506675
57232965 11.5624465582 57.8001278288
57233051 10.3996655617 57.8011221992
57234548 1.6172567075 57.8166904985
57234619 0.5406878125 57.8168053237
57234873 0.4697067339 57.8169426584
57237458 0.4724230310 57.8181568503
57238187 1.2267638773 57.8185012467
57238211 2.0884800147 57.8185306891
57240676 4.4858066938 57.8236787923
57241148 5.1312393156 57.8257960931
57242812 2.9494824447 57.8343344753
57243272 1.6384922872 57.8356912372
57243382 0.7926172936 57.8358714714
57243487 0.2719463432 57.8359546962
57243570 0.1898096228 57.8359772677
57243792 0.1896330254 57.8360194055
57243861 0.1896374865 57.8360324901
57243929 0.1899705075 57.8360453855
57244224 0.1904758534 57.8361014268
57244297 0.1912965109 57.8361153315
57244668 0.1914614255 57.8361863025
57244879 0.2027353844 57.8362267009
57245504 1.4728787761 57.8363534105
57245554 2.4861463352 57.8364270544
57245735 2.4873004982 57.8368770469
57245955 0.2327512784 57.8374242530
57246614 0.1826063804 57.8375776361
57247408 0.1527035900 57.8377226256
57248060 0.1493747904 57.8378221883
57248537 0.1491574064 57.8378934401
57249689 0.1491574064 57.8380652694
57250222 0.1730630633 57.8381447703
57250887 0.2095266736 57.8382598573
57251124 0.2581741617 57.8383095151
57251331 0.3090170637 57.8383629571
57251902 3.9282899508 57.8385394059
57252188 0.2749379739 57.8396628968
57252695 0.3027951670 57.8398022904
57253509 0.3124383427 57.8400487656
57254071 0.3071237380 57.8402243560
57254281 0.3217839534 57.8402888520
57254345 0.3482395266 57.8403094461
57254438 0.4003177262 57.8403418324
57254613 0.5594289993 57.8404118880
57255024 0.8299038691 57.8406418133
57256390 0.4113931769 57.8417754620
57257205 0.3458248912 57.8421107475
57257509 0.3185201112 57.8422158782
57257622 0.2969922507 57.8422518710
57257658 0.2783886630 57.8422625627
57260223 0.2783886204 57.8429766296
57260278 0.2786995516 57.8429919410
57260472 1.0122061267 57.8430460087
57260608 1.7209055916 57.8431836688
57261261 0.9079564170 57.8443074201
57261332 0.5301084709 57.8443718850
57261359 0.3433601411 57.8443861980
57261382 0.2680519839 57.8443940952
57263005 0.2687316920 57.8448291436
57263380 0.2682827520 57.8449299180
57265301 0.2683560615 57.8454452892
57265777 0.2683516770 57.8455730266
57265896 0.2684142722 57.8456049605
57266558 0.2688528736 57.8457826507
57266981 0.2690961514 57.8458963755
57267079 0.2691382946 57.8459227469
57267433 0.2691670335 57.8460180219
57269630 0.2698717197 57.8466093819
57269689 0.2704159553 57.8466253043
57270967 0.2704159553 57.8469708959
57271399 0.2710118999 57.8470877156
57272268 0.2719102724 57.8473232249
57272797 0.4583159716 57.8474670654
57272904 1.0908590519 57.8475161053
57273385 1.4672364696 57.8480408085
57273932 1.6627454435 57.8488433868
57274030 1.6758023402 57.8490063359
57274236 1.6669764154 57.8493515511
57274506 1.6669764154 57.8498016348
57274678 1.6514873709 57.8500883547
57275222 1.6312521710 57.8509867638
57275466 1.6312521710 57.8513847894
57275931 1.6172451385 57.8521433216
57276311 1.6136491306 57.8527578748
57280207 1.8267018485 57.8590446518
57280505 0.8629174113 57.8595890090
57281965 0.8784989999 57.8608488684
57283258 0.8672901738 57.8619847676
57283935 0.8694309089 57.8625719230
57284145 0.8703611300 57.8627545035
57286173 0.8702872886 57.8645195959
57286471 0.8708185344 57.8647789415
57286520 0.8707371590 57.8648216116
57286566 0.8706514632 57.8648616655
57287408 0.8706514632 57.8655947541
57287869 0.8708379331 57.8659961244
57288730 0.8711512260 57.8667459158
57289789 0.8714355097 57.8676684650
57290395 0.8714646006 57.8681965549
57291689 0.8715455278 57.8693242301
57292483 0.8731392870 57.8700162372
57294683 18.8502372282 57.8719371437
57294828 41.1755503254 57.8746704281
57294971 41.1755503254 57.8805585318
57295601 41.1755503254 57.9064991285
57295783 41.0808478620 57.9139930786
57296436 0.6401375051 57.9408188723
57297481 0.6070554257 57.9414878160
57298722 0.5990279571 57.9422411718
57298832 0.5916865059 57.9423070648
57300856 0.5787954990 57.9435046383
57302050 0.6794220191 57.9441957202
57302396 1.1524224411 57.9444308002
57302738 1.2083898333 57.9448249287
57303059 1.2441304117 57.9452128218
57303683 1.8752277185 57.9459891592
57304167 2.2707454612 57.9468967694
57304746 2.2695625570 57.9482115310
57304789 2.2666816067 57.9483091222
57305780 1.9309119445 57.9505554037
57305847 1.8281716385 57.9506847748
57306425 1.7966567103 57.9517414580
57307100 1.3035361833 57.9529542013
57307490 1.2380274619 57.9534625804
57308045 1.1724521818 57.9541496856
57308137 1.0555920969 57.9542575512
57308573 0.9323352116 57.9547177894
57309307 0.2921829676 57.9554021234
57309590 0.2226956608 57.9554848112
57310354 0.2214905430 57.9556549507
57310619 0.2214916917 57.9557136457
57310833 0.2218070219 57.9557610449
57311335 0.2232816845 57.9558723920
57311348 0.2253125841 57.9558752947
57311400 0.2267681222 57.9558870109
57313211 0.2303336100 57.9562976880
57315344 0.2377709822 57.9567889896
57316593 0.5169030290 57.9570859655
57316867 0.7327995564 57.9572275970
57317599 0.7329933351 57.9577640062
57318883 0.2646664904 57.9587051697
57319411 0.2660806128 57.9588449136
57320034 0.2580576757 57.9590106818
57320406 0.2538384171 57.9591066793
57320645 0.2491326668 57.9591673467
57320988 0.2499713434 57.9592527992
57321585 0.2738846711 57.9594020321
57321641 0.3115113412 57.9594173696
57321984 1.9332734918 57.9595242180
57322009 3.2401725729 57.9595725498
57322993 0.4198781761 57.9627608796
57323196 0.1811193386 57.9628461149
57323578 0.1758922314 57.9629153025
57324500 0.1758376773 57.9630774751
57325183 0.1759644929 57.9631975723
57325356 0.1766548648 57.9632280141
57325956 0.1770195923 57.9633340070
57326113 0.1776414396 57.9633617991
57326814 0.1779114443 57.9634863258
57326931 0.1779114443 57.9635071414
57327086 0.1781879840 57.9635347177
57328395 0.1781707312 57.9637679657
57328560 0.1781828479 57.9637973639
57329060 0.1781480881 57.9638864553
57329218 0.1781800006 57.9639146027
57330019 0.1780404284 57.9640573249
57330223 0.1776993601 57.9640936452
57330462 0.1775735277 57.9641361153
57330498 0.1775888514 57.9641425080
57330712 0.1774643238 57.9641805120
57331201 0.2770480193 57.9642672920
57331451 0.9633434254 57.9643365540
57332811 0.1796879122 57.9656467011
57333600 0.1803085280 57.9657884749
57335248 0.2557431480 57.9660856233
57335519 0.3584865486 57.9661549297
57335767 0.4344809778 57.9662438344
57336113 0.4501524494 57.9663941648
57336310 0.4688769022 57.9664828448
57337013 0.4728837852 57.9668124653
57337113 0.4732345742 57.9668597537
57337300 0.4731956994 57.9669482485
57337316 0.4743281193 57.9669558197
57337867 0.4734447623 57.9672171744
57338024 0.4729990519 57.9672915053
57338916 0.4733375804 57.9677134204
57342313 1.4398037796 57.9693213482
57343279 0.5523600156 57.9707121986
57343801 0.5690866939 57.9710005306
57344330 1.2934080507 57.9713015774
57344432 2.3004213803 57.9714335051
57344810 2.3091796969 57.9723030643
57345730 2.8379162197 57.9744275097
57347260 2.3924941993 57.9787695215
57347591 2.3913311593 57.9795614371
57347817 2.3880567613 57.9801018779
57349033 2.7645767466 57.9830057549
57349669 2.7635258244 57.9847640257
57350715 2.7635258244 57.9876546737
57350857 2.6793232132 57.9880470944
57351123 2.6604178597 57.9887597944
57352299 2.6608911978 57.9918884458
57352389 3.1601986089 57.9921279260
57353600 3.1973003471 57.9959549265
57354429 3.1817712601 57.9986054885
57354583 3.1542380086 57.9990954813
57354739 3.1537275191 57.9995875424
57355468 2.9483754621 58.0018866098
57355809 2.9497490985 58.0028920058
57355870 2.9411886540 58.0030719405
57356153 2.8772345678 58.0039042969
57356266 2.8944873187 58.0042294244
57356594 2.8081023559 58.0051788162
57357905 3.1810140503 58.0088602384
57358044 3.4997209744 58.0093023994
57358177 4.0515048951 58.0097678623
57358464 6.2109013032 58.0109306442
57358481 6.8162892432 58.0110362295
57358549 7.8588768205 58.0114997371
57359220 7.6543345099 58.0167730435
57359232 7.3958778500 58.0168648955
57359319 6.3443574293 58.0175083369
57359649 6.3406548426 58.0196019748
57360355 5.2474755721 58.0240784772
57361535 0.2241773043 58.0302704983
57369372 0.2257220697 58.0320273759
57371443 0.2624754357 58.0324948463
57371882 0.3656011899 58.0326100730
57371931 0.4785096883 58.0326279874
57374141 1.3016118396 58.0336854939
57375506 1.3941757469 58.0354621940
57376287 1.4760241363 58.0365510453
57376658 1.5343874547 58.0370986502
57376751 1.5730591400 58.0372413483
57377098 1.4265174536 58.0377871998
57377889 1.3760559078 58.0389155751
57378371 1.4274583740 58.0395788340
57378581 1.2897431294 58.0398786003
57379408 1.0619337116 58.0409452179
57380843 0.7725196943 58.0424690927
57381522 0.5637186357 58.0429936336
57381955 0.4023611429 58.0432377238
57382100 0.2332782305 58.0432960661
57382541 0.2043613611 58.0433989418
57383911 0.3851792643 58.0436789169
57384332 0.5248223114 58.0438410774
57384988 0.5248320981 58.0441853608
57385300 0.5267583043 58.0443491084
57385517 0.5185677871 58.0444634150
57385673 0.5130167421 58.0445443116
57385877 0.4978819006 58.0446489670
57386341 0.3590278718 58.0448799842
57386514 0.0715454625 58.0449420960
57388407 0.0881981203 58.0450775316
57388754 6.0179474124 58.0451081363
57389313 6.0472957589 58.0484721689
57389492 6.0205382725 58.0495546349
57389662 3.9946286593 58.0505781264
57390094 2.7799007442 58.0523038059
57390290 2.1095061879 58.0528486665
57390448 1.7810267554 58.0531819685
57391031 5.5111243104 58.0542203071
57391188 10.7651909469 58.0550855536
57391341 10.9579676133 58.0567326278
57391828 48.1271625376 58.0620691580
57394299 48.0128747940 58.1809913767
57394540 13.5835483417 58.1925624795
57394832 6.6976536324 58.1965288756
57397013 3.8146917407 58.2111364582
57397045 1.1819046265 58.2112585283
57397375 0.8394147794 58.2116485568
57398035 0.7230937696 58.2122025706
57403795 0.5377226695 58.2163675907
57403838 0.3758528725 58.2163907128
57404143 0.3465042515 58.2165053479
57404216 0.3272043585 58.2165306427
57404357 0.3185537021 58.2165767785
57404973 0.3180406023 58.2167730076
57405249 0.3178649664 58.2168607868
57405714 0.3174208627 58.2170085940
57406181 0.3170074019 58.2171568296
57406552 0.3161969237 58.2172744393
57407358 0.3162802515 58.2175292940
57407382 0.3166147517 58.2175368848
57408181 0.3174643977 58.2177898599
57409186 0.3302754707 58.2181089117
57409942 0.3291756793 58.2183585999
57410868 0.3260942289 58.2186634166
57410891 0.3218626763 58.2186709168
57413129 0.4245783344 58.2193912454
57413166 0.5177423133 58.2194069548
57413223 0.6322085827 58.2194364661
57414164 0.6284257187 58.2200313744
57414204 0.6258330859 58.2200565114
57414331 0.6223257092 58.2201359922
57416409 0.6217043770 58.2214291851
57417343 0.6204520935 58.2220098570
57417515 0.6194465318 58.2221165747
57418096 0.6191008217 58.2224764732
57420783 0.6129493327 58.2241399971
57423290 0.4360801958 58.2256766610
57424643 0.1370520648 58.2262666775
57427443 0.1380164693 58.2266504233
57428467 0.1413742269 58.2267917522
57429016 0.1435273012 58.2268693666
57431085 0.1445845863 58.2271663246
57431136 0.1450204902 58.2271736984
57431306 0.1454201822 58.2271983519
57432083 0.1459311111 58.2273113434
57432199 0.1462041461 58.2273282714
57432367 0.1468340385 58.2273528337
57432552 0.1476379237 58.2273799980
57433453 0.1502099023 58.2275130198
57433862 0.1554664743 58.2275744556
57434283 0.1671457217 58.2276399070
57435925 0.3926098793 58.2279143603
57436754 0.4062141097 58.2282398339
57438430 0.4072187179 58.2289206487
57439241 0.4199951620 58.2292509031
57441703 0.5039247190 58.2302849312
57441809 0.5039303509 58.2303383472
57441896 0.5177765786 58.2303821892
57442824 0.4590638950 58.2308626858
57442870 0.4079256765 58.2308838028
57448696 0.3981928251 58.2332603777
57448881 0.3891822599 58.2333340434
57454284 4.9129490809 58.2354367952
57454979 23.0109042184 58.2388512948
57457429 29.6901876472 58.2952280101
57457629 30.3119382100 58.3011660476
57457699 30.6249363094 58.3032878833
57458551 3.0465117190 58.3293803291
57458633 1.8801742470 58.3296301430
57458814 1.7663839996 58.3299704546
57458892 1.7655514169 58.3301082325
57459115 1.5870996775 58.3305019505
57460443 0.5646947556 58.3326096188
57460922 0.2338297609 58.3328801076
57462253 0.2084197383 58.3331913350
57463086 0.2048126041 58.3333649487
57464793 0.2041599287 58.3337145638
57465385 0.2041995031 58.3338354265
57468030 0.2468330451 58.3343755342
57468341 0.7921033654 58.3344522992
57468506 1.4906183838 58.3345829963
57469063 1.6691029888 58.3354132707
57469367 2.1711313350 58.3359206780
57470216 2.0068806855 58.3377639686
57470291 1.7925152311 58.3379144846
57470832 1.7028773842 58.3388842353
57470972 1.6501920628 58.3391226382
57471117 1.6227585355 58.3393619160
57472223 1.6230261135 58.3411566870
57472600 1.6297895698 58.3417685678
57472804 1.6422845718 58.3421010449
57472844 1.6526786266 58.3421667363
57476657 1.6555159983 58.3484683999
57476670 1.6591421878 58.3484899216
57476837 1.6638447946 58.3487669983
57477076 1.6609782950 58.3491646572
57477488 1.6568549978 58.3498489803
57477738 1.6529620956 58.3502631940
57479661 1.6461378164 58.3534418401
57480266 37.7004174265 58.3544377535
57480327 53.5853937809 58.3567374790
57481797 53.5853937809 58.4355080078
57482470 50.7610430195 58.4715709779
57482704 3.2223147768 58.4834490619
57482774 0.9161422644 58.4836746240
57483194 0.9161700498 58.4840594037
57483294 0.9179262918 58.4841510207
57483815 0.9234358087 58.4846292603
57483894 0.9248241447 58.4847022117
57484097 0.9281877953 58.4848899510
57484308 0.9297606600 58.4850857987
57484528 0.9308884222 58.4852903460
57484634 0.9308039647 58.4853890202
57484838 0.9316778447 58.4855789042
57485241 0.9329753927 58.4859543704
57486140 0.9715589823 58.4867931152
57486349 1.0755176686 58.4869961711
57488678 1.7066894957 58.4895010517
57488773 2.1769620979 58.4896631872
57490683 9.7913755486 58.4938211848
57491440 9.8044154619 58.5012332561
57492297 9.8007418341 58.5096356402
57494252 9.7983925978 58.5287960905
57495038 9.7956550553 58.5364976270
57495901 9.7956550553 58.5449512774
57496443 1.6389442769 58.5502605224
57497872 0.9958231013 58.5526025738
57498029 0.4786431060 58.5527589180
57498583 0.4746570585 58.5530240863
57498627 0.4721437108 58.5530449712
57498983 0.4739408073 58.5532130543
57499642 0.4883411938 58.5535253813
57499719 0.5029395869 58.5535629836
57500103 0.5845890630 58.5537561124
57500907 0.8421209451 58.5542261220
57501025 1.0999567492 58.5543254923
57502958 1.1138190503 58.5564517087
57504379 1.1137121641 58.5580344456
57504438 1.1131921145 58.5581001546
57505020 1.1239368399 58.5587480324
57505810 1.1262188346 58.5596359425
57508427 1.1291777834 58.5625832572
57509511 0.6924269952 58.5638072859
57510192 0.5754917256 58.5642788287
57510545 0.5233496453 58.5644819773
57510557 0.4708628232 58.5644882575
57513902 0.4840184298 58.5660632936
57514137 0.4952708820 58.5661770379
57516549 0.5310746824 58.5673716313
57518916 0.8609102187 58.5686286851
57524016 0.8729819762 58.5730193272
57524798 0.8803188948 58.5737019991
57529321 0.6669240768 58.5776836815
57530302 0.6683414930 58.5783379340
57530518 0.6730143242 58.5784822957
57531586 0.6810560245 58.5792010750
57533014 0.6976983322 58.5801736230
57533034 0.7107061486 58.5801875770
57533307 0.7194819325 58.5803815998
57535955 0.7314625268 58.5822867879
57536709 0.7410455361 58.5828383107
57536795 0.7513957858 58.5829020406
57537329 0.7645833126 58.5833032859
57537898 0.7799075579 58.5837383339
57538222 0.7512083168 58.5839910239
57538252 0.7238905705 58.5840135602
57538938 0.7238905705 58.5845101491
57539345 0.6927218042 58.5848047725
57541378 0.6807423641 58.5862130760
57542359 0.3863341546 58.5868808842
57543007 0.2371280826 58.5871312288
57550746 0.2332524232 58.5889663630
57551658 0.2315780738 58.5891790892
